feature_uid,admin_level,district_name,constituency_name,river_flood_threshold,river_flood_mean,river_flood_min,river_flood_max,river_flood_p10,river_flood_p90,river_flood_affected_km2,river_flood_exposed_children,river_flood_exposed_children_pct,ag_drought_threshold,ag_drought_mean,ag_drought_min,ag_drought_max,ag_drought_p10,ag_drought_p90,ag_drought_affected_km2,ag_drought_exposed_children,ag_drought_exposed_children_pct,spei_drought_threshold,spei_drought_mean,spei_drought_min,spei_drought_max,spei_drought_p10,spei_drought_p90,spei_drought_affected_km2,spei_drought_exposed_children,spei_drought_exposed_children_pct,spi_drought_threshold,spi_drought_mean,spi_drought_min,spi_drought_max,spi_drought_p10,spi_drought_p90,spi_drought_affected_km2,spi_drought_exposed_children,spi_drought_exposed_children_pct,drought_any_exposed_children,drought_any_exposed_children_pct,drought_any_affected_km2,wind_threshold_kmh,rain_threshold_mm_day,wind_exceed_days_tier_1,wind_exceed_days_tier_2,wind_exceed_days_tier_3,rain_exceed_days_tier_1,rain_exceed_days_tier_2,rain_exceed_days_tier_3,analysis_start,analysis_end_exclusive,analysis_scale_m,wind_era5_exceed_days_mean,wind_era5_exceed_days_max,wind_era5_exceed_days_p90,rain_era5_exceed_days_mean,rain_era5_exceed_days_max,rain_era5_exceed_days_p90,wind_era5_exposed_children,wind_era5_exposed_children_pct,wind_era5_ge5d_exposed_children,wind_era5_ge5d_exposed_children_pct,wind_era5_ge15d_exposed_children,wind_era5_ge15d_exposed_children_pct,wind_era5_ge30d_exposed_children,wind_era5_ge30d_exposed_children_pct,rain_era5_exposed_children,rain_era5_exposed_children_pct,rain_era5_ge5d_exposed_children,rain_era5_ge5d_exposed_children_pct,rain_era5_ge15d_exposed_children,rain_era5_ge15d_exposed_children_pct,rain_era5_ge30d_exposed_children,rain_era5_ge30d_exposed_children_pct,any_exceed_exposed_children,any_exceed_exposed_children_pct,any_risk_exposed_children,any_risk_exposed_children_pct,any_risk_affected_km2
Chiradzulu||Chiradzulu Nguludi,constituency,Chiradzulu,Chiradzulu Nguludi,0.01,,,,,,0.0,0.0,0.0,30,,,,,,111.68468526625166,30631.80032417598,100.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,30631.80032417598,100.0,111.68468526625166,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,14.01023890784983,15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30631.80032417598,100.0,30631.80032417598,100.0,14884.350333051872,48.59117053366426,0.0,0.0,30631.80032417598,100.0,0.0,0.0,0.0
Chiradzulu||Chiradzulu Nyungwe,constituency,Chiradzulu,Chiradzulu Nyungwe,0.01,,,,,,0.0,0.0,0.0,30,,,,,,175.7562940618571,35788.30958632459,100.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,35788.30958632459,100.0,175.7562940618571,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.943844492440602,18,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35788.30958632459,100.0,35788.30958632459,100.0,35767.464422883306,99.94175426645675,0.0,0.0,35788.30958632459,100.0,0.0,0.0,0.0
Chiradzulu||Chiradzulu Thubwe,constituency,Chiradzulu,Chiradzulu Thubwe,0.01,,,,,,0.0,0.0,0.0,30,,,,,,152.72957513472622,30737.340052367785,100.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,30737.340052367785,100.0,152.72957513472622,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,13.046341463414633,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30737.340052367785,100.0,30737.340052367785,100.0,2375.1548151008046,7.727262056684829,0.0,0.0,30737.340052367785,100.0,0.0,0.0,0.0
Chitipa||Chitipa Central,constituency,Chitipa,Chitipa Central,0.01,,,,,,19.939162416084134,136.38106222564682,0.4848464530855984,30,,,,,,3.1344724571003635,129.47854028028598,0.46030739151840994,-1.5,,,,,,112.49044172226212,4675.731136282692,16.62262795150924,-1.5,,,,,,0.0,0.0,0.0,4282.666608283857,15.225249612288758,100.92302878978204,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,10.173762945914847,15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28128.71195771522,100.0,28128.71195771522,100.0,0.0,0.0,0.0,0.0,28128.71195771522,100.0,118.69714522545824,0.42197860109588725,17.148969644424966
Chitipa||Chitipa Chendo,constituency,Chitipa,Chitipa Chendo,0.01,,,,,,1.5355556151446175,3.3417643854431076,0.013721705583842543,30,,,,,,18.456080469664403,956.2747056402998,3.926584419066393,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,956.2747056402998,3.926584419066393,18.456080469664403,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,9.428167420814479,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24353.855758121434,100.0,24353.855758121434,100.0,0.0,0.0,0.0,0.0,24353.855758121434,100.0,0.0,0.0,0.0
Chitipa||Chitipa East,constituency,Chitipa,Chitipa East,0.01,,,,,,27.86349817794912,76.57723309853495,0.4440981119407553,30,,,,,,0.12675791628220504,5.655673717605134,0.032799226586177684,-1.5,,,,,,111.59703846749136,699.3416875329088,4.055726623540911,-1.5,,,,,,0.0,0.0,0.0,680.9065972506854,3.9488150983195935,96.04133940444271,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,12.956499747091554,25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17243.314267625323,100.0,17243.314267625323,100.0,7351.656940358337,42.634825453255374,0.0,0.0,17243.314267625323,100.0,61.402418219692564,0.35609406211993055,11.434091242388183
Chitipa||Chitipa North,constituency,Chitipa,Chitipa North,0.01,,,,,,22.819260153583453,36.376139491153694,0.15191888853449595,30,,,,,,10.240349308883442,293.02138257190296,1.2237550047879746,-1.5,,,,,,254.25070371908294,14523.023296945821,60.65298814815561,-1.5,,,,,,0.0,0.0,0.0,14598.294005019294,60.96734372490688,253.34754831253304,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.856699751861041,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23944.448147337403,100.0,10943.11319333505,45.70208979550824,0.0,0.0,0.0,0.0,23944.448147337403,100.0,24.85353701097124,0.10379665824010618,19.02174976059035
Chitipa||Chitipa South,constituency,Chitipa,Chitipa South,0.01,,,,,,29.948893818668296,57.6488214723912,0.22194815774180848,30,,,,,,16.556772324618173,329.8286693088272,1.2698414929190736,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,126.61837061970841,0.09798547666446836,3.772444167231933E-4,329.8286693088272,1.2698414929190736,16.556772324618173,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,33.33471727955713,80,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.00314511908,100.0,25974.00314511908,100.0,13200.893675464831,50.82348531995725,13048.702690068269,50.23754951119393,25974.00314511908,100.0,32.8849959944101,0.12660734585531033,19.86862206061681
Dedza||Dedza Boma,constituency,Dedza,Dedza Boma,0.01,,,,,,0.0,0.0,0.0,30,,,,,,0.5512428751178816,13.224236619414068,0.030648548644038917,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,13.224236619414068,0.030648548644038917,0.5512428751178816,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.49438202247191,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43148.00277495736,100.0,43148.00277495736,100.0,6502.847549191761,15.07102792939919,0.0,0.0,43148.00277495736,100.0,0.0,0.0,0.0
Dedza||Dedza Chikoma,constituency,Dedza,Dedza Chikoma,0.01,,,,,,11.421602078980094,39.69187637076658,0.09181319556873681,30,,,,,,2.972962537232567,109.99744047101805,0.25444039026243237,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,109.99744047101805,0.25444039026243237,2.972962537232567,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,11.243515850144092,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43231.12394127583,100.0,43231.12394127583,100.0,2219.265000383293,5.133489019156412,0.0,0.0,43231.12394127583,100.0,9.317953142582201,0.02155380728763725,0.3703323553590213
Dedza||Dedza Dzalanyama,constituency,Dedza,Dedza Dzalanyama,0.01,,,,,,0.0,0.0,0.0,30,,,,,,10.428490666782155,294.2719897384738,0.7863225363995989,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,294.2719897384738,0.7863225363995989,10.428490666782155,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,8.597427652733119,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37423.8275155996,100.0,37423.8275155996,100.0,0.0,0.0,0.0,0.0,37423.8275155996,100.0,0.0,0.0,0.0
Dedza||Dedza Golomoti,constituency,Dedza,Dedza Golomoti,0.01,,,,,,112.03422171228074,1313.8712715056597,3.4829671784059353,30,,,,,,5.958832366560019,489.97699404954915,1.2988896442593605,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,489.97699404954915,1.2988896442593605,5.958832366560019,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,17.248048568950562,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37722.757758141866,100.0,37722.757758141866,100.0,34333.64599898577,91.0157370230319,0.0,0.0,37722.757758141866,100.0,9.174014449587057,0.024319575224075417,1.635634040598776
Dedza||Dedza Kasina,constituency,Dedza,Dedza Kasina,0.01,,,,,,26.524443057939113,201.79168936884872,0.5735995868823549,30,,,,,,1.7462500448320424,121.84397265829293,0.3463455437609854,-1.5,,,,,,28.90524325020173,4853.004082434609,13.794825473385428,-1.5,,,,,,0.0,0.0,0.0,121.84397265829293,0.3463455437609854,1.7462500448320424,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.448023426061491,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35179.88750055291,100.0,35179.88750055291,100.0,26354.28318386966,74.91292626633742,0.0,0.0,35179.88750055291,100.0,29.202282304857285,0.0830084584676353,1.7311325444894676
Dedza||Dedza Lithipe,constituency,Dedza,Dedza Lithipe,0.01,,,,,,4.52023119762832,73.6190922780364,0.16508085726645808,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,14.619144602851323,17,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44595.77778858232,100.0,44595.77778858232,100.0,9939.864907320341,22.288802662984846,0.0,0.0,44595.77778858232,100.0,0.0,0.0,0.0
Dedza||Dedza Mayani,constituency,Dedza,Dedza Mayani,0.01,,,,,,19.597393472288168,36.38227253112138,0.07557292075050256,30,,,,,,1.6079157198176663,76.62433673330379,0.1591633651403278,-1.5,,,,,,440.8311541113201,39653.38351772995,82.36764230467723,-1.5,,,,,,0.0,0.0,0.0,81.74454465356526,0.16979901378083034,3.579182043963788,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.544781643227237,18,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48141.94313229509,100.0,48141.94313229509,100.0,31731.985027140436,65.91338646207167,0.0,0.0,48141.94313229509,100.0,10.8551388277727,0.022548194197194213,1.3355357057908
Dedza||Dedza Mlunduni,constituency,Dedza,Dedza Mlunduni,0.01,,,,,,0.0,0.0,0.0,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,57.318665924025524,4149.116598733267,7.751135903401457,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.07943998084348791,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,16.868091378039793,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53529.14270168448,100.0,53529.14270168448,100.0,47182.831163640396,88.1441935780444,0.0,0.0,53529.14270168448,100.0,0.0,0.0,0.0
Dedza||Dedza Mphunzi,constituency,Dedza,Dedza Mphunzi,0.01,,,,,,0.0,0.0,0.0,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,10.846385542168676,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38645.55060716269,100.0,38645.55060716269,100.0,0.0,0.0,0.0,0.0,38645.55060716269,100.0,0.0,0.0,0.0
Dedza||Dedza Mtakataka,constituency,Dedza,Dedza Mtakataka,0.01,,,,,,9.854738690572628,47.599224080233014,0.15511492692025503,30,,,,,,1.980807626948637,78.794037014246,0.2567716497356149,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,78.794037014246,0.2567716497356149,1.980807626948637,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,16.29640718562874,21,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30686.423947260664,100.0,30686.423947260664,100.0,30686.423947260664,100.0,0.0,0.0,30686.423947260664,100.0,26.018915433451244,0.08478966294074784,1.149216703340119
Dowa||Dowa  Phudzu,constituency,Dowa,Dowa  Phudzu,0.01,,,,,,19.657517930573103,80.59980615932567,0.185079149456111,30,,,,,,368.964440684225,43479.136788279815,99.83996288965838,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,43479.136788279815,99.83996288965838,368.964440684225,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.7079107505070996,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43548.8310791264,100.0,7401.578639196064,16.996044338704994,0.0,0.0,0.0,0.0,43548.8310791264,100.0,78.34584715921504,0.17990344451924306,18.713442444333843
Dowa||Dowa Central,constituency,Dowa,Dowa Central,0.01,,,,,,0.0,0.0,0.0,30,,,,,,175.21717902795942,37255.453473972164,100.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,37255.453473972164,100.0,175.21717902795942,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.2215053763440857,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.453473972164,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.453473972164,100.0,0.0,0.0,0.0
Dowa||Dowa Central East,constituency,Dowa,Dowa Central East,0.01,,,,,,0.0,0.0,0.0,30,,,,,,225.1725620973344,35751.85134499891,99.74206550313549,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,35751.85134499891,99.74206550313549,225.1725620973344,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.126829268292683,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35844.306175788006,100.0,21123.4126960596,58.93101289913647,0.0,0.0,0.0,0.0,35844.306175788006,100.0,0.0,0.0,0.0
Dowa||Dowa East,constituency,Dowa,Dowa East,0.01,,,,,,14.143247633821826,12.708341423904198,0.030736561065118215,30,,,,,,429.28533643600997,40793.70075856651,98.6641791098995,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,40793.70075856651,98.6641791098995,429.28533643600997,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,9.360824742268042,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41346.00938921051,100.0,41279.36044565568,99.83880199192278,0.0,0.0,0.0,0.0,41346.00938921051,100.0,12.708341423904198,0.030736561065118215,14.143247633821826
Dowa||Dowa Kasangadzi,constituency,Dowa,Dowa Kasangadzi,0.01,,,,,,3.010558726974562,4.094693335715462,0.012108398450243295,30,,,,,,265.8587324820312,33267.09424143113,98.37396828806949,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,33267.09424143113,98.37396828806949,265.8587324820312,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.273638968481374,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33816.96887942424,100.0,5805.640916891659,17.167833514564553,0.0,0.0,0.0,0.0,33816.96887942424,100.0,4.094693335715462,0.012108398450243295,3.010558726974562
Dowa||Dowa Lumbadzi,constituency,Dowa,Dowa Lumbadzi,0.01,,,,,,4.992734006105684,17.351866488713846,0.03307304275766542,30,,,,,,322.5133326633304,52448.14612501012,99.96733091975958,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,52448.14612501012,99.96733091975958,322.5133326633304,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.770414201183431,12,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52465.28605140862,100.0,33354.75056988193,63.574895097682216,0.0,0.0,0.0,0.0,52465.28605140862,100.0,17.351866488713846,0.03307304275766542,4.992734006105684
Dowa||Dowa Mndolera,constituency,Dowa,Dowa Mndolera,0.01,,,,,,0.0,0.0,0.0,30,,,,,,254.5438425246408,32470.77904801315,100.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,32470.77904801315,100.0,254.5438425246408,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.063798219584569,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32470.77904801315,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32470.77904801315,100.0,0.0,0.0,0.0
Dowa||Dowa Ngara,constituency,Dowa,Dowa Ngara,0.01,,,,,,59.86332037635879,379.1787369200703,1.0490986637379798,30,,,,,,375.11535111432,35699.10762593743,98.77106087545204,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,35699.10762593743,98.77106087545204,375.11535111432,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.1044776119403,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36143.2866160597,100.0,28740.52118525605,79.51828368725509,0.0,0.0,0.0,0.0,36143.2866160597,100.0,365.22258801089185,1.010485271830844,59.7457378471599
Dowa||Dowa North East,constituency,Dowa,Dowa North East,0.01,,,,,,0.0,0.0,0.0,30,,,,,,333.4696667608093,31723.86159980022,98.44741783645128,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,31723.86159980022,98.44741783645128,333.4696667608093,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.187633262260127,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32224.16828900727,100.0,4667.937159438226,14.485826655239428,0.0,0.0,0.0,0.0,32224.16828900727,100.0,0.0,0.0,0.0
Dowa||Dowa West,constituency,Dowa,Dowa West,0.01,,,,,,0.2728671894353979,0.0,0.0,30,,,,,,273.36968340195864,37847.629389391695,100.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,37847.629389391695,100.0,273.36968340195864,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,2.9873417721518987,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37847.629389391695,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37847.629389391695,100.0,0.0,0.0,0.2728671894353979
Karonga||Karonga Central,constituency,Karonga,Karonga Central,0.01,,,,,,91.49359272765176,3862.6184594658225,12.22412540405751,30,,,,,,215.6309156312662,23109.16252147682,73.13414555688348,-1.5,,,,,,326.3572286463251,15910.92714643797,50.35370973704156,-1.5,,,,,,194.6038551826103,14344.6361516289,45.396829387425065,23109.16252147682,73.13414555688348,215.6577963987986,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,10.87598713073998,24,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31598.321612307067,100.0,31598.321612307067,100.0,3725.287858981771,11.78951181233255,0.0,0.0,31598.321612307067,100.0,3729.39450658947,11.802508222895382,48.63625340485105
Karonga||Karonga Lufilya,constituency,Karonga,Karonga Lufilya,0.01,,,,,,87.38539198239643,5086.229570643049,17.021770520421853,30,,,,,,143.25012438671263,28722.26974079642,96.12304705540086,-1.5,,,,,,167.79371052138944,20169.61596161843,67.50040862593242,-1.5,,,,,,16.722406939431732,3045.982688188992,10.193802227644158,28755.240361311982,96.23338779573454,145.90389285297954,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,20.630393996247655,36,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29880.731646222404,100.0,29880.731646222404,100.0,23301.43177027399,77.98146325918299,0.0,0.0,29880.731646222404,100.0,4991.131279995218,16.70351094172826,66.53466298697042
Karonga||Karonga Nyungwe,constituency,Karonga,Karonga Nyungwe,0.01,,,,,,16.05759721363292,5.706826289027345,0.016784751901305184,30,,,,,,291.99844179994915,29066.81094995425,85.49046101073381,-1.5,,,,,,44.4702410307585,3297.502046154118,9.698517343196787,-1.5,,,,,,980.6151734370815,25700.258017622138,75.58885320457843,29066.81094995425,85.49046101073381,291.99844179994915,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.03359086328518643,1,0.0,34.09539805172993,88,54.0,653.4723572271126,1.9219739369861872,0.0,0.0,0.0,0.0,0.0,0.0,34000.0634062609,100.0,34000.0634062609,100.0,27150.02505508773,79.85286595109179,5552.084696666049,16.329630419582298,34000.0634062609,100.0,5.10735229510887,0.015021596383753751,6.224522898010179
Karonga||Karonga Songwe,constituency,Karonga,Karonga Songwe,0.01,,,,,,67.99512891862905,3659.9846017534924,12.099366854758491,30,,,,,,364.2601729241072,29753.937312579812,98.36210861267365,-1.5,,,,,,336.90367064242275,20301.582346129635,67.11402349076198,-1.5,,,,,,0.0,0.0,0.0,29767.670485574647,98.40750844798028,370.4140048492189,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,23.614877589453858,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30249.389457218396,100.0,30249.389457218396,100.0,30249.389457218396,100.0,10135.072791660892,33.50504910518901,30249.389457218396,100.0,3598.485272097846,11.896059182242904,60.672754745623635
Karonga||Karonga South,constituency,Karonga,Karonga South,0.01,,,,,,16.022263043768266,11.69591069890588,0.03855712275912859,30,,,,,,265.09459520157645,28733.10622308618,94.72250023234643,-1.5,,,,,,230.78923121573882,27084.345677978665,89.28714215081926,-1.5,,,,,,283.84158024437284,29440.68029197389,97.05511211162762,28733.10622308618,94.72250023234643,265.09459520157645,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,1.1892583120204605,17,1.0,37.69437340153454,60,52.0,11612.63651834519,38.282598364645594,1150.6218304270915,3.7931776590309294,0.0,0.0,0.0,0.0,30333.982055590015,100.0,30333.982055590015,100.0,30321.932995175255,99.96027867230659,18709.296476830063,61.677680307661,30333.982055590015,100.0,10.07055823531221,0.033198932526751414,6.839369512071797
Karonga Town||Karonga Town,constituency,Karonga Town,Karonga Town,0.01,,,,,,23.456388579162898,8794.96402451244,28.218432703194416,30,,,,,,42.5894493780884,30474.258480818487,97.77593287749691,-1.5,,,,,,44.00572712888904,31134.448506170866,99.89413685761598,-1.5,,,,,,44.00572712888904,31134.448506170866,99.89413685761598,30474.258480818487,97.77593287749691,42.5894493780884,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,8.152542372881355,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31167.443341092505,100.0,31167.443341092505,100.0,0.0,0.0,0.0,0.0,31167.443341092505,100.0,8794.96402451244,28.218432703194416,23.199198165828108
Kasungu||Kasungu Central West,constituency,Kasungu,Kasungu Central West,0.01,,,,,,28.5299115131883,122.55471399797527,0.26375773925634166,30,,,,,,500.91593270629045,46302.7058158193,99.65097717606952,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,46302.7058158193,99.65097717606952,500.91593270629045,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.2501889644746793,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46464.87884811086,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46464.87884811086,100.0,122.13905498756496,0.26286317325140474,27.071290970549857
Kasungu||Kasungu East,constituency,Kasungu,Kasungu East,0.01,,,,,,0.0,0.0,0.0,30,,,,,,583.0913625717169,44312.99855979924,99.89713874042026,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,44312.99855979924,99.89713874042026,583.0913625717169,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.560959792477302,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44358.62640164825,100.0,14507.830073271136,32.70576943007429,0.0,0.0,0.0,0.0,44358.62640164825,100.0,0.0,0.0,0.0
Kasungu||Kasungu North,constituency,Kasungu,Kasungu North,0.01,,,,,,0.0,0.0,0.0,30,,,,,,539.852104324453,33813.47926525053,99.77968489361734,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,33813.47926525053,99.77968489361734,539.852104324453,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.628238341968912,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33888.13995684756,100.0,32599.909565023438,96.19858040758646,0.0,0.0,0.0,0.0,33888.13995684756,100.0,0.0,0.0,0.0
Kasungu||Kasungu North East,constituency,Kasungu,Kasungu North East,0.01,,,,,,15.384140692972672,43.89259942279143,0.1031845814170532,30,,,,,,456.51934308631746,41657.1170371223,97.92931476017142,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,41657.1170371223,97.92931476017142,456.51934308631746,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.265402843601895,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42537.94396411376,100.0,31455.55581404955,73.94705263749081,0.0,0.0,0.0,0.0,42537.94396411376,100.0,40.41938439227787,0.09501960044513866,12.253999686474895
Kasungu||Kasungu North North East,constituency,Kasungu,Kasungu North North East,0.01,,,,,,42.83222543912775,208.17812884473335,0.49763498434620274,30,,,,,,615.1865840061037,41809.648690160815,99.94298626329869,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,41809.648690160815,99.94298626329869,615.1865840061037,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.904556650246305,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41833.49953143661,100.0,33829.40691357725,80.86678688727793,0.0,0.0,0.0,0.0,41833.49953143661,100.0,208.17812884473335,0.49763498434620274,42.83222543912775
